-8.519748187;42.08647628;0.1;11;España
-8.419748187;42.08647628;0.1;3;España
-8.319748187;42.08647628;0.1;22;Mixto
-8.219748187;42.08647628;0.1;3;Mixto
-8.119748187;42.08647628;0.1;2;España
-8.019748187;42.08647628;0.1;3;España
-7.919748187;42.08647628;0.1;6;España
-7.819748187;42.08647628;0.1;6;España
-7.619748187;42.08647628;0.1;1;España
-7.219748187;42.08647628;0.1;1;España
-7.119748187;42.08647628;0.1;2;España
-6.819748187;42.08647628;0.1;4;España
-6.719748187;42.08647628;0.1;36;España
-8.919748187;42.18647628;0.1;16;España
-8.819748187;42.18647628;0.05;38;España
-8.769748187;42.18647628;0.05;78;España
-8.819748187;42.23647628;0.05;64;España
-8.769748187;42.23647628;0.05;63;España
-8.719748187;42.18647628;0.05;69;España
-8.669748187;42.18647628;0.05;6;España
-8.719748187;42.23647628;0.05;27;España
-8.669748187;42.23647628;0.05;2;España
-8.619748187;42.18647628;0.1;29;España
-8.519748187;42.18647628;0.1;12;España
-8.419748187;42.18647628;0.1;11;España
-8.319748187;42.18647628;0.1;8;España
-8.219748187;42.18647628;0.1;4;España
-8.119748187;42.18647628;0.1;1;España
-7.919748187;42.18647628;0.1;5;España
-7.819748187;42.18647628;0.1;16;España
-7.719748187;42.18647628;0.1;5;España
-7.619748187;42.18647628;0.1;1;España
-7.419748187;42.18647628;0.1;1;España
-7.319748187;42.18647628;0.1;1;España
-7.119748187;42.18647628;0.1;1;España
-8.919748187;42.28647628;0.1;13;España
-8.819748187;42.28647628;0.1;84;España
-8.719748187;42.28647628;0.1;19;España
-8.619748187;42.28647628;0.1;20;España
-8.519748187;42.28647628;0.1;1;España
-8.319748187;42.28647628;0.1;1;España
-8.219748187;42.28647628;0.1;18;España
-8.119748187;42.28647628;0.1;14;España
-8.019748187;42.28647628;0.1;2;España
-7.919748187;42.28647628;0.05;2;España
-7.869748187;42.28647628;0.05;32;España
-7.919748187;42.33647628;0.05;11;España
-7.869748187;42.33647628;0.05;60;España
-7.819748187;42.28647628;0.1;14;España
-7.719748187;42.28647628;0.1;5;España
-7.619748187;42.28647628;0.1;12;España
-7.519748187;42.28647628;0.1;5;España
-7.419748187;42.28647628;0.1;7;España
-7.319748187;42.28647628;0.1;8;España
-7.219748187;42.28647628;0.1;2;España
-6.819748187;42.28647628;0.1;2;España
-9.019748187;42.38647628;0.1;23;España
-8.919748187;42.38647628;0.05;30;España
-8.869748187;42.38647628;0.025;36;España
-8.844748187;42.38647628;0.0125;22;España
-8.832248187;42.38647628;0.0125;96;España
-8.844748187;42.39897628;0.0125;10;España
-8.832248187;42.39897628;0.0125;18;España
-8.869748187;42.41147628;0.025;32;España
-8.844748187;42.41147628;0.025;10;España
-8.919748187;42.43647628;0.05;35;España
-8.869748187;42.43647628;0.05;93;España
-8.819748187;42.39897628;0.0125;98;España
-8.807248187;42.39897628;0.0125;79;España
-8.794748187;42.38647628;0.025;28;España
-8.819748187;42.41147628;0.025;11;España
-8.769748187;42.38647628;0.05;52;España
-8.819748187;42.43647628;0.05;20;España
-8.769748187;42.43647628;0.05;10;España
